anio,estado,suicidios_hombres,suicidios_mujeres,suicidios_total,poblacion,tasa_hombres,tasa_mujeres,tasa_suicidio
1992,CIUDAD DE MÉXICO,245,56,301,8537054.0,5.94816838900536,1.26750199574979,3.5258064433
1992,DURANGO,22,3,25,1431598.0,3.09087307329725,0.4167679644358,1.7463002882094
1992,GUANAJUATO,57,15,72,4280389.0,2.72890615387488,0.684418973919074,1.6820901090999
1992,GUERRERO,41,7,48,2831177.0,2.9337285041777,0.488268307620194,1.69540795224036
1992,HIDALGO,23,6,29,2028821.0,2.28552803647305,0.586803378813855,1.4294016081261
1992,JALISCO,156,23,179,5802538.0,5.49635813424009,0.775901183924002,3.08485700567579
1992,ESTADO DE MÉXICO,76,26,102,10877364.0,1.40810154931931,0.474450303702939,0.937727191992472
1992,MICHOACÁN,102,16,118,3833635.0,5.43993327015189,0.81690503274768,3.07801864288071
1992,MORELOS,30,7,37,1323510.0,4.60626421224437,1.04132110921525,2.7955965576384
1992,NAYARIT,21,1,22,877887.0,4.76150527053286,0.228911525695319,2.5060172892411
1992,NUEVO LEÓN,78,12,90,3357998.0,4.630129797972,0.717111474978786,2.68016836222059
1992,OAXACA,58,14,72,3218151.0,3.65423617328388,0.858394361084814,2.2373095606763
1992,PUEBLA,41,15,56,4494336.0,1.85880263188318,0.655418233298305,1.24601275917065
1992,QUERÉTARO,14,4,18,1166962.0,2.42393602194008,0.678668926634192,1.54246667843512
1992,QUINTANA ROO,12,3,15,588073.0,3.93620720194711,1.05928088951347,2.55070373916164
1992,SAN LUIS POTOSÍ,68,9,77,2147622.0,6.37431675292305,0.832684918503277,3.58536092478099
1992,SINALOA,47,8,55,2346059.0,3.97842845304312,0.686879232893273,2.34435706859887
1992,SONORA,71,15,86,1973434.0,7.11911482330056,1.53669788212298,4.35788579704211
1992,TABASCO,108,17,125,1639207.0,13.1099463220531,2.08485353903888,7.62563849471116
1992,TAMAULIPAS,100,11,111,2421450.0,8.28816971519363,0.905416116900744,4.58403022982098
1992,TLAXCALA,12,2,14,836372.0,2.89303020805709,0.474403556129057,1.67389630451522
1992,VERACRUZ,128,19,147,6602904.0,3.89958210493958,0.572202809154402,2.22629315828308
1992,YUCATÁN,56,9,65,1486432.0,7.55126092573065,1.20832292833034,4.37288755893307
1992,ZACATECAS,23,7,30,1348387.0,3.46155640606164,1.02347261333497,2.22488054245554
1993,NACIONAL,2029,339,2369,89364560.0,4.58776096169057,0.751026962909215,2.65093902996893
1993,AGUASCALIENTES,14,1,15,823342.0,3.4607807026868,0.238772328197341,1.8218431708816
1993,BAJA CALIFORNIA,48,1,49,1959949.0,4.84315737537194,0.103214086658547,2.50006505271311
1993,BAJA CALIFORNIA SUR,17,2,19,358459.0,9.26930605612838,1.14247849284237,5.3004667200433
1993,CAMPECHE,31,3,34,610510.0,10.0466683951257,0.993541977148535,5.56911434702134
1993,COAHUILA,55,4,60,2140131.0,5.14220054395132,0.373639717902013,2.80356669755263
1993,COLIMA,9,3,12,474354.0,3.79585071340905,1.26447294660131,2.52975625798454
1993,CHIAPAS,44,13,57,3510780.0,2.49374014547573,0.744404653788848,1.62357083041375
1993,CHIHUAHUA,88,6,94,2711402.0,6.4845490880366,0.443023487628569,3.46684113974984
1993,CIUDAD DE MÉXICO,235,51,286,8564878.0,5.68793243413979,1.15037836169881,3.33921860883483
1993,DURANGO,19,5,24,1443600.0,2.64675563480344,0.688951966268912,1.66251039068994
1993,GUANAJUATO,79,11,90,4347392.0,3.72465993619045,0.494072699653655,2.07020668943587
1993,GUERRERO,36,11,47,2875265.0,2.53654027180438,0.755489835571071,1.63463193827352
1993,HIDALGO,21,2,23,2067997.0,2.04794932008083,0.19183161787909,1.11218730007829
1993,JALISCO,165,45,210,5910936.0,5.70329785421196,1.49111642537642,3.55273682543678
1993,ESTADO DE MÉXICO,85,22,107,11193590.0,1.53111992235601,0.389925875091145,0.955904227330106
1993,MICHOACÁN,89,10,99,3882339.0,4.68710419643285,0.504156264242414,2.55000915685106
1993,MORELOS,19,4,23,1367153.0,2.82512337611165,0.575857740103885,1.68232816663534
1993,NAYARIT,12,3,15,889353.0,2.68612014567725,0.677794546916939,1.68661937385942
1993,NUEVO LEÓN,91,15,106,3434963.0,5.28185670612968,0.876125236845856,3.08591388029507
1993,OAXACA,75,8,83,3245113.0,4.68846113453258,0.486191847656646,2.55769213583626
1993,PUEBLA,45,15,60,4577466.0,2.00426061267129,0.643156026650671,1.31076888391962
1993,QUERÉTARO,17,1,18,1199420.0,2.86469699088858,0.165019497053577,1.50072535058612
1993,QUINTANA ROO,17,3,20,625351.0,5.25289604518727,0.994299350391091,3.19820388869611
1993,SAN LUIS POTOSÍ,51,9,60,2179958.0,4.71061143736457,0.820198014027209,2.75234660484285
1993,SINALOA,66,7,73,2383706.0,5.49992666764443,0.591371051542211,3.06245820583579
1993,SONORA,64,8,72,2018744.0,6.27544496826978,0.800884176130448,3.56657406783624
1993,TABASCO,130,15,145,1682280.0,15.3912636819455,1.79073473846319,8.61925482083839
1993,TAMAULIPAS,104,14,118,2468183.0,8.45602703326796,1.1305904670227,4.78084485631738
1993,TLAXCALA,5,0,5,857180.0,1.17707990018362,0.0,0.583308056650879
1993,VERACRUZ,174,27,201,6686347.0,5.24019518823594,0.802172401704171,3.00612576643121
1993,YUCATÁN,75,11,86,1517996.0,9.90308183906832,1.44612019099304,5.66536407210559
1993,ZACATECAS,26,6,32,1356423.0,3.89002015329672,0.87203471860893,2.35914607758789
1994,NACIONAL,2218,398,2616,90953505.0,4.92879655610007,0.866108692462691,2.8761948206394
1994,AGUASCALIENTES,13,1,14,847751.0,3.12043935786159,0.231941606381178,1.65142830854815
1994,BAJA CALIFORNIA,63,8,71,2037692.0,6.1126710820204,0.794402639005567,3.48433423697006
1994,BAJA CALIFORNIA SUR,11,1,12,368345.0,5.84236243892076,0.555355010690584,3.25781536331428
1994,CAMPECHE,33,13,46,628350.0,10.3976306005419,4.1804675692189,7.32076072252725
1994,COAHUILA,52,8,60,2170685.0,4.79589766292218,0.736360080079159,2.76410441865126
1994,COLIMA,21,5,26,484794.0,8.6703770375386,2.0610907292139,5.36310267866351
1994,CHIAPAS,49,14,63,3568658.0,2.73480841829844,0.787870397570658,1.76536950304568
1994,CHIHUAHUA,111,16,127,2768489.0,8.01313865978451,1.15668447960765,4.5873398810687
1994,CIUDAD DE MÉXICO,242,62,304,8588560.0,5.84232858801058,1.39439399636918,3.5395922017195
1994,DURANGO,35,1,36,1454382.0,4.83877211318856,0.136788052384353,2.47527815938316
1994,GUANAJUATO,101,18,119,4412605.0,4.69263038659376,0.796356580161696,2.69681967907846
1994,GUERRERO,44,9,53,2918688.0,3.05422781485271,0.608905445103115,1.81588439737307
1994,HIDALGO,26,4,30,2106928.0,2.4896011275978,0.376440827266362,1.42387400044045
1994,JALISCO,200,38,238,6016776.0,6.78743320317299,1.23772292855668,3.9556067900816
1994,ESTADO DE MÉXICO,99,36,135,11510838.0,1.73503797016681,0.620164546881081,1.17280774866261
1994,MICHOACÁN,111,16,127,3928745.0,5.77684816205152,0.797097767030243,3.23258445126879
1994,MORELOS,18,4,22,1411228.0,2.59376832749495,0.557680162061855,1.55892598502864
1994,NAYARIT,26,3,29,900281.0,5.74997346166095,0.669485946374176,3.22121648685244
1994,NUEVO LEÓN,85,8,93,3512406.0,4.82582189424296,0.456869257724517,2.64775769088198
1994,OAXACA,53,13,66,3270326.0,3.28940018718549,0.783562073184698,2.01814742628105
1994,PUEBLA,54,8,62,4659173.0,2.36436637170466,0.336804808562252,1.33070826088664
1994,QUERÉTARO,17,1,18,1231789.0,2.79046710777933,0.16062399208445,1.46128923054192
1994,QUINTANA ROO,28,4,32,663211.0,8.1711028946132,1.24789417857366,4.82501044162416
1994,SAN LUIS POTOSÍ,85,9,94,2211382.0,7.74088965589469,0.808395093221427,4.2507355129055
1994,SINALOA,61,6,67,2420706.0,5.00690295965421,0.499006976117526,2.76778757932603
1994,SONORA,79,10,89,2063961.0,7.57939172982827,0.978798251083285,4.31209698245267
1994,TABASCO,140,19,159,1725150.0,16.1790232030306,2.20973399454777,9.21658986175115
1994,TAMAULIPAS,102,12,114,2514335.0,8.14088520154677,0.951323925796734,4.53400203234653
1994,TLAXCALA,8,2,10,878037.0,1.84003643272137,0.451199400807196,1.13890416918649
1994,VERACRUZ,137,24,161,6766756.0,4.08117425809763,0.703837291587179,2.37927893365743
1994,YUCATÁN,48,19,67,1548861.0,6.21186336488874,2.44799303223878,4.32575938060291
1994,ZACATECAS,37,5,42,1363617.0,5.50691936977029,0.722820155117205,3.08004373662106
1995,NACIONAL,2459,451,2912,92506744.0,5.37439373057629,0.96464922081796,3.14787860223466
1995,AGUASCALIENTES,16,4,20,871727.0,3.73473136777534,0.902290916637342,2.29429626477097
1995,BAJA CALIFORNIA,82,7,89,2115146.0,7.66279944491428,0.669830178911641,4.20774736117507
1995,BAJA CALIFORNIA SUR,22,3,25,378327.0,11.385218880833,1.62079808097507,6.60804013459256
1995,CAMPECHE,20,11,31,645597.0,6.13741676128518,3.44043512121278,4.80175713332001
1995,COAHUILA,66,7,73,2200397.0,6.00798515845606,0.63528999626994,3.31758314522334
1995,COLIMA,20,2,22,495079.0,8.09009125622937,0.806897358621497,4.44373524225427
1995,CHIAPAS,57,14,71,3627059.0,3.13323677100712,0.774398817603634,1.95750882464278
1995,CHIHUAHUA,138,26,164,2823811.0,9.7697109227492,1.84229657857182,5.80775413085366
1995,CIUDAD DE MÉXICO,269,60,329,8607943.0,6.48092511953572,1.34610608527447,3.82205133096258
1995,DURANGO,41,3,44,1463511.0,5.63257994142117,0.407828679328388,3.00646869070338
1995,GUANAJUATO,90,15,105,4476564.0,4.12322958829553,0.653934133138374,2.34554895227679
1995,GUERRERO,37,16,53,2961659.0,2.53159706827375,1.06657351924599,1.7895375531079
1995,HIDALGO,31,12,43,2145171.0,2.91696345985741,1.10862491708409,2.00450220518551
1995,JALISCO,185,37,222,6118126.0,6.17102135073317,1.18580507992486,3.62856207930337
1995,ESTADO DE MÉXICO,136,35,171,11826804.0,2.32112767209156,0.586502106464208,1.44586821596096
1995,MICHOACÁN,106,20,126,3971956.0,5.45757098961208,0.985367295659457,3.17224057869725
1995,MORELOS,36,6,42,1453659.0,5.03871412015654,0.811698194377367,2.88926082389336
1995,NAYARIT,24,3,27,910411.0,5.24959643727388,0.661911202405827,2.96569351644477
1995,NUEVO LEÓN,88,9,98,3588615.0,4.89095395833797,0.50296891372686,2.73085856242589
1995,OAXACA,68,15,83,3296895.0,4.18923256339757,0.896225456865864,2.5175202728628
1995,PUEBLA,67,12,79,4741212.0,2.88486338019012,0.496125056589264,1.66624061526884
1995,QUERÉTARO,43,7,50,1264513.0,6.87895439893136,1.09474553422018,3.95409141701192
1995,QUINTANA ROO,31,4,35,701480.0,8.56535782473067,1.17800546005531,4.98945087529224
1995,SAN LUIS POTOSÍ,66,11,77,2241315.0,5.93247761837989,0.974490496502908,3.4354831873253
1995,SINALOA,71,8,80,2456041.0,5.74553123100839,0.655577572035683,3.25727461390099
1995,SONORA,90,4,94,2107533.0,8.45937806652455,0.383279434662834,4.46019113342472
1995,TABASCO,139,21,160,1767324.0,15.696069884775,2.38162204338635,9.05323528679518
1995,TAMAULIPAS,109,21,130,2560075.0,8.54413437336613,1.63507341479632,5.0779762311651
1995,TLAXCALA,10,5,15,898836.0,2.24876261836924,1.10096510601193,1.66882501368437
1995,VERACRUZ,170,37,207,6841000.0,5.01527742007049,1.07204209822397,3.02587341032013
1995,YUCATÁN,69,10,79,1578897.0,8.76013604872159,1.26384223204649,5.00349294475827
1995,ZACATECAS,35,5,40,1370061.0,5.18590737080423,0.719264049025038,2.91957803338683
1996,NACIONAL,2530,502,3034,94005638.0,5.44390048713442,1.05613933902971,3.22746599517786
1996,AGUASCALIENTES,16,3,19,893303.0,3.64697301239971,0.65994548850265,2.1269378922941
1996,BAJA CALIFORNIA,64,9,73,2192097.0,5.7653710196419,0.831776832427467,3.33014460582721
1996,BAJA CALIFORNIA SUR,28,1,29,389053.0,14.0789123034609,0.525834236015438,7.45399727029479
1996,CAMPECHE,29,9,38,659759.0,8.71279037627237,2.7530091919918,5.75967891305765
1996,COAHUILA,70,8,78,2230415.0,6.28466667025791,0.716465175762341,3.497107040618
1996,COLIMA,21,2,23,505787.0,8.31719401637299,0.789583810373552,4.54736875404073
1996,CHIAPAS,51,13,65,3694503.0,2.75441327216736,0.705398851502147,1.75937061087784
1996,CHIHUAHUA,158,26,184,2879403.0,10.963261278802,1.80778264333978,6.39021352690124
1996,CIUDAD DE MÉXICO,295,62,357,8631281.0,7.08775627344516,1.38728096064284,4.13611838150096
1996,DURANGO,42,11,53,1469335.0,5.75021084106417,1.48864502176805,3.60707394841884
1996,GUANAJUATO,96,23,119,4539211.0,4.3417362512816,0.987924130863008,2.62160097867228
1996,GUERRERO,46,20,66,3003117.0,3.10725991013264,1.31344514691869,2.19771657248119
1996,HIDALGO,35,6,41,2180565.0,3.24547071379956,0.544395942798504,1.88024663332668
1996,JALISCO,194,55,249,6203044.0,6.37962308923712,1.73934383095855,4.0141582100659
1996,ESTADO DE MÉXICO,134,41,175,12137857.0,2.22973417075937,0.669041273645714,1.44177015761514
1996,MICHOACÁN,151,19,171,4004858.0,7.71877487196291,0.927467637481213,4.26981431051987
1996,MORELOS,46,7,53,1487278.0,6.30020475665459,0.924528127447523,3.56355704851413
1996,NAYARIT,17,2,19,918223.0,3.68841966405006,0.437329578130023,2.06921412336655
1996,NUEVO LEÓN,70,14,84,3659598.0,3.81389707817345,0.767457604819634,2.29533407767738
1996,OAXACA,65,12,77,3336371.0,3.96315122958291,0.707437884006126,2.30789681363374
1996,PUEBLA,50,14,64,4834361.0,2.11342408939953,0.567138688094787,1.3238564517627
1996,QUERÉTARO,27,4,31,1298877.0,4.21070360857299,0.608222560799448,2.38667710645427
1996,QUINTANA ROO,44,5,49,740674.0,11.5160033187028,1.39432287498222,6.61559606520548
1996,SAN LUIS POTOSÍ,74,10,84,2268563.0,6.57851457140978,0.874363572614583,3.70278453805338
1996,SINALOA,46,8,54,2487661.0,3.67528974865812,0.647218296214016,2.17071377490743
1996,SONORA,94,13,107,2145125.0,8.67926514324019,1.22400864715032,4.98805430918944
1996,TABASCO,136,32,168,1805722.0,15.0439315987828,3.54884036096143,9.30375772128822
1996,TAMAULIPAS,81,10,91,2609420.0,6.22822524030569,0.764006726315218,3.48736500831602
1996,TLAXCALA,10,4,14,918997.0,2.201009382903,0.860844488443163,1.52339996757334
1996,VERACRUZ,190,43,233,6900286.0,5.56626165765616,1.23319980360576,3.37667163361055
1996,YUCATÁN,87,7,94,1605973.0,10.8596065077752,0.869739165224349,5.85314946141685
1996,ZACATECAS,36,7,43,1374921.0,5.32155495835883,1.00225220388101,3.12745241362958
1997,NACIONAL,2830,549,3380,95438019.0,6.00202554576599,1.13694561734387,3.54156554737374
1997,AGUASCALIENTES,18,9,27,912513.0,4.02224749782687,1.93547554634174,2.95886195593926
1997,BAJA CALIFORNIA,85,10,95,2269215.0,7.38675667502094,0.894048942027184,4.18646977038315
1997,BAJA CALIFORNIA SUR,30,2,32,400401.0,14.6261554662818,1.02412322250613,7.99198803199792
1997,CAMPECHE,52,6,58,671088.0,15.3660669960521,1.80353492845978,8.64268173473524
1997,COAHUILA,90,12,102,2260205.0,7.96702007777582,1.0614321550257,4.51286498348601
1997,COLIMA,26,5,31,516728.0,10.0815050911601,1.93176988757099,5.99928782647737
1997,CHIAPAS,64,17,81,3770015.0,3.38966353881933,0.903331806525456,2.1485325655203
1997,CHIHUAHUA,173,21,194,2935733.0,11.7592281052349,1.43388950037827,6.60823038062385
1997,CIUDAD DE MÉXICO,324,65,389,8657116.0,7.75972444356309,1.45033926782411,4.49341327989598
1997,DURANGO,38,8,46,1472087.0,5.19931861561301,1.07929877958291,3.12481531322537
1997,GUANAJUATO,131,36,167,4599386.0,5.85701549739475,1.5236470014627,3.63091943141976
1997,GUERRERO,34,16,50,3042180.0,2.27154139449926,1.03533132867305,1.6435582378426
1997,HIDALGO,46,9,55,2211983.0,4.21723915688221,0.802695630303365,2.48645672231658
1997,JALISCO,268,48,316,6272206.0,8.71330778946958,1.50166544082797,5.03809983281799
1997,ESTADO DE MÉXICO,151,49,200,12444946.0,2.45239909595799,0.779298027421748,1.60707808615642
1997,MICHOACÁN,109,29,138,4027303.0,5.55167334565228,1.40508573203271,3.42661081125508
1997,MORELOS,29,13,42,1512484.0,3.91293318868973,1.68535247202315,2.77688887948567
1997,NAYARIT,27,4,31,923738.0,5.82743036220717,0.868787086348749,3.3559299281831
1997,NUEVO LEÓN,89,12,101,3724841.0,4.76123477541684,0.646698764482011,2.71152513624071
1997,OAXACA,61,13,74,3386687.0,3.67275179422957,0.75327078868031,2.18502625131877
1997,PUEBLA,77,23,100,4935582.0,3.19190962833321,0.911528978893348,2.02610350714465
1997,QUERÉTARO,44,2,46,1334679.0,6.69237145703574,0.29532762169713,3.44652159807714
1997,QUINTANA ROO,47,9,56,780619.0,11.6637176486938,2.38309590637081,7.17379413004295
1997,SAN LUIS POTOSÍ,84,13,97,2292648.0,7.40166361201184,1.12285017378266,4.23091551777682
1997,SINALOA,69,11,80,2515070.0,5.45242051911785,0.880297892806926,3.18082598098661
1997,SONORA,101,9,110,2176654.0,9.18598527877646,0.835535898799892,5.05362818344119
1997,TABASCO,133,16,149,1839997.0,14.4502704264894,1.73988879935711,8.09783928995536
1997,TAMAULIPAS,110,13,123,2661234.0,8.29171145447172,0.974068790236534,4.62191599836767
1997,TLAXCALA,10,3,13,938173.0,2.15736697675221,0.632051322567393,1.38567193897074
1997,VERACRUZ,196,40,236,6944547.0,5.71754121224126,1.13749466799374,3.39834981316996
1997,YUCATÁN,70,12,82,1630052.0,8.60990606592482,1.46872533000422,5.03051436395894
1997,ZACATECAS,25,11,36,1377909.0,3.69547511245331,1.56827857189702,2.61265439154545
1998,NACIONAL,2827,514,3342,96799183.0,5.91691603387549,1.04853203984463,3.45250847829986
1998,AGUASCALIENTES,17,3,20,931005.0,3.72980420721915,0.631290547265776,2.14821617499369
1998,BAJA CALIFORNIA,94,7,101,2345846.0,7.89389264641911,0.606033321443537,4.30548296861772
1998,BAJA CALIFORNIA SUR,30,3,33,411652.0,14.2013851084276,1.49696863850702,8.01647993936626
1998,CAMPECHE,49,10,59,681912.0,14.2596893133814,2.95607858439309,8.65214279848426
1998,COAHUILA,72,13,85,2288021.0,6.29244120500249,1.13657127919349,3.71500086756197
1998,COLIMA,20,5,25,527152.0,7.605256753468,1.89267760886682,4.74246517133578
1998,CHIAPAS,75,15,90,3844853.0,3.89866384992535,0.780795755802484,2.34079170256964
1998,CHIHUAHUA,183,27,210,2990037.0,12.2014072289671,1.81182517900162,7.02332446053343
1998,CIUDAD DE MÉXICO,284,83,367,8674660.0,6.78826586099831,1.84815307160814,4.23071336513477
1998,DURANGO,44,6,50,1473323.0,6.02450054836647,0.807567445341143,3.39368896026194
1998,GUANAJUATO,132,29,161,4656208.0,5.84124039624851,1.21014148640427,3.45774931016827
1998,GUERRERO,57,12,69,3079168.0,3.77070913146677,0.765542425085294,2.24086506484869
1998,HIDALGO,32,13,45,2240644.0,2.90564375899501,1.14101246424462,2.00835117046706
1998,JALISCO,276,37,313,6336617.0,8.88190922431326,1.14580278504399,4.93954423945774
1998,ESTADO DE MÉXICO,186,60,246,12749519.0,2.95160416512607,0.93054115155398,1.92948455545656
1998,MICHOACÁN,101,17,118,4045551.0,5.13266673035917,0.818187637377314,2.91678438857896
1998,MORELOS,30,12,42,1535406.0,3.99612642145547,1.52928777245217,2.73543284316982
1998,NAYARIT,14,5,19,928305.0,3.00984002700256,1.07953122436113,2.0467411034089
1998,NUEVO LEÓN,117,13,130,3786472.0,6.15520588374552,0.689420367174681,3.43327509090256
1998,OAXACA,55,10,65,3436406.0,3.27224741522202,0.569604534963466,1.89151107290582
1998,PUEBLA,71,29,100,5033125.0,2.89055464451063,1.12540548553679,1.98683720352664
1998,QUERÉTARO,28,6,34,1370676.0,4.15693621923682,0.860704946040972,2.48052785632783
1998,QUINTANA ROO,27,8,35,820503.0,6.37252356653623,2.01608330456214,4.26567605481028
1998,SAN LUIS POTOSÍ,71,7,78,2314108.0,6.21052815731006,0.597836855446465,3.37062920140287
1998,SINALOA,69,10,79,2539262.0,5.40147859605395,0.792497269846905,3.11114016592222
1998,SONORA,111,10,121,2205454.0,9.96133029527716,0.916468480357789,5.48639871881254
